item_id,generator,model,task,domain,concept_id,concept,output,text,content_json,model_file
mimo_C_C22,Mimo,Mimo,C,Geoscience,C22,地震成因,"{""id"":""C22"",""concept"":""地震成因"",""question"":""大多数地震的成因是？"",""options"":{""A"":""地壳中断层突然滑动释放能量"",""B"":""月球引力引起的地壳波动"",""C"":""地下岩浆大量喷出"",""D"":""人类活动引起的地壳震动""},""answer"":""A"",""explain"":""大多数地震由地壳中断层突然滑动释放能量引起。""}","{""id"":""C22"",""concept"":""地震成因"",""question"":""大多数地震的成因是？"",""options"":{""A"":""地壳中断层突然滑动释放能量"",""B"":""月球引力引起的地壳波动"",""C"":""地下岩浆大量喷出"",""D"":""人类活动引起的地壳震动""},""answer"":""A"",""explain"":""大多数地震由地壳中断层突然滑动释放能量引起。""}","{""id"":""C22"",""concept"":""地震成因"",""question"":""大多数地震的成因是？"",""options"":{""A"":""地壳中断层突然滑动释放能量"",""B"":""月球引力引起的地壳波动"",""C"":""地下岩浆大量喷出"",""D"":""人类活动引起的地壳震动""},""answer"":""A"",""explain"":""大多数地震由地壳中断层突然滑动释放能量引起。""}",mimo.txt
mimo_C_C23,Mimo,Mimo,C,Geoscience,C23,火山与板块边界,"{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""关于火山的分布，下列说法正确的是？"",""options"":{""A"":""火山只在板块碰撞处形成"",""B"":""火山只在大陆内部形成"",""C"":""火山多分布在板块边界，也可在张裂处形成"",""D"":""火山与板块运动无关""},""answer"":""C"",""explain"":""火山多分布在板块边界，板块张裂处和热点也可形成火山。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""关于火山的分布，下列说法正确的是？"",""options"":{""A"":""火山只在板块碰撞处形成"",""B"":""火山只在大陆内部形成"",""C"":""火山多分布在板块边界，也可在张裂处形成"",""D"":""火山与板块运动无关""},""answer"":""C"",""explain"":""火山多分布在板块边界，板块张裂处和热点也可形成火山。""}","{""id"":""C23"",""concept"":""火山与板块边界"",""question"":""关于火山的分布，下列说法正确的是？"",""options"":{""A"":""火山只在板块碰撞处形成"",""B"":""火山只在大陆内部形成"",""C"":""火山多分布在板块边界，也可在张裂处形成"",""D"":""火山与板块运动无关""},""answer"":""C"",""explain"":""火山多分布在板块边界，板块张裂处和热点也可形成火山。""}",mimo.txt
mimo_C_C24,Mimo,Mimo,C,Geoscience,C24,地球内部结构,"{""id"":""C24"",""concept"":""地球内部结构"",""question"":""关于地球内部结构，正确的是？"",""options"":{""A"":""地球内部全部是熔融岩浆"",""B"":""地幔大部分为固态"",""C"":""地核是固态金属"",""D"":""地壳是最厚的一层""},""answer"":""B"",""explain"":""地幔大部分为固态，只有部分软流层呈塑性状态。""}","{""id"":""C24"",""concept"":""地球内部结构"",""question"":""关于地球内部结构，正确的是？"",""options"":{""A"":""地球内部全部是熔融岩浆"",""B"":""地幔大部分为固态"",""C"":""地核是固态金属"",""D"":""地壳是最厚的一层""},""answer"":""B"",""explain"":""地幔大部分为固态，只有部分软流层呈塑性状态。""}","{""id"":""C24"",""concept"":""地球内部结构"",""question"":""关于地球内部结构，正确的是？"",""options"":{""A"":""地球内部全部是熔融岩浆"",""B"":""地幔大部分为固态"",""C"":""地核是固态金属"",""D"":""地壳是最厚的一层""},""answer"":""B"",""explain"":""地幔大部分为固态，只有部分软流层呈塑性状态。""}",mimo.txt
mimo_C_C25,Mimo,Mimo,C,Climate/Environment,C25,温室效应,"{""id"":""C25"",""concept"":""温室效应"",""question"":""关于温室效应，下列理解正确的是？"",""options"":{""A"":""温室效应完全是坏事"",""B"":""天然温室效应维持地球宜居温度"",""C"":""温室气体对地球没有任何作用"",""D"":""没有温室效应地球会更温暖""},""answer"":""B"",""explain"":""天然温室效应维持地球适宜温度，问题在于过度增强。""}","{""id"":""C25"",""concept"":""温室效应"",""question"":""关于温室效应，下列理解正确的是？"",""options"":{""A"":""温室效应完全是坏事"",""B"":""天然温室效应维持地球宜居温度"",""C"":""温室气体对地球没有任何作用"",""D"":""没有温室效应地球会更温暖""},""answer"":""B"",""explain"":""天然温室效应维持地球适宜温度，问题在于过度增强。""}","{""id"":""C25"",""concept"":""温室效应"",""question"":""关于温室效应，下列理解正确的是？"",""options"":{""A"":""温室效应完全是坏事"",""B"":""天然温室效应维持地球宜居温度"",""C"":""温室气体对地球没有任何作用"",""D"":""没有温室效应地球会更温暖""},""answer"":""B"",""explain"":""天然温室效应维持地球适宜温度，问题在于过度增强。""}",mimo.txt
mimo_C_C26,Mimo,Mimo,C,Climate/Environment,C26,天气与气候,"{""id"":""C26"",""concept"":""天气与气候"",""question"":""下列关于天气和气候的说法，正确的是？"",""options"":{""A"":""天气和气候是同一个概念"",""B"":""某天特别冷说明气候在变冷"",""C"":""天气是短期状态，气候是长期统计特征"",""D"":""气候每天都在剧烈变化""},""answer"":""C"",""explain"":""天气是短期大气状态，气候是某地区长期天气的统计特征。""}","{""id"":""C26"",""concept"":""天气与气候"",""question"":""下列关于天气和气候的说法，正确的是？"",""options"":{""A"":""天气和气候是同一个概念"",""B"":""某天特别冷说明气候在变冷"",""C"":""天气是短期状态，气候是长期统计特征"",""D"":""气候每天都在剧烈变化""},""answer"":""C"",""explain"":""天气是短期大气状态，气候是某地区长期天气的统计特征。""}","{""id"":""C26"",""concept"":""天气与气候"",""question"":""下列关于天气和气候的说法，正确的是？"",""options"":{""A"":""天气和气候是同一个概念"",""B"":""某天特别冷说明气候在变冷"",""C"":""天气是短期状态，气候是长期统计特征"",""D"":""气候每天都在剧烈变化""},""answer"":""C"",""explain"":""天气是短期大气状态，气候是某地区长期天气的统计特征。""}",mimo.txt
mimo_C_C27,Mimo,Mimo,C,Climate/Environment,C27,全球变暖与气候变化,"{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""关于全球变暖的影响，正确的是？"",""options"":{""A"":""全球变暖意味着每个冬天都更暖"",""B"":""全球变暖可增加极端天气频率"",""C"":""全球变暖只影响热带地区"",""D"":""全球变暖不会带来寒冷天气""},""answer"":""B"",""explain"":""全球变暖增加极端天气频率，部分地区冬季可能更严寒。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""关于全球变暖的影响，正确的是？"",""options"":{""A"":""全球变暖意味着每个冬天都更暖"",""B"":""全球变暖可增加极端天气频率"",""C"":""全球变暖只影响热带地区"",""D"":""全球变暖不会带来寒冷天气""},""answer"":""B"",""explain"":""全球变暖增加极端天气频率，部分地区冬季可能更严寒。""}","{""id"":""C27"",""concept"":""全球变暖与气候变化"",""question"":""关于全球变暖的影响，正确的是？"",""options"":{""A"":""全球变暖意味着每个冬天都更暖"",""B"":""全球变暖可增加极端天气频率"",""C"":""全球变暖只影响热带地区"",""D"":""全球变暖不会带来寒冷天气""},""answer"":""B"",""explain"":""全球变暖增加极端天气频率，部分地区冬季可能更严寒。""}",mimo.txt
mimo_C_C28,Mimo,Mimo,C,Climate/Environment,C28,二氧化碳的气候作用,"{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""question"":""关于二氧化碳与气候变化，正确的是？"",""options"":{""A"":""二氧化碳是有毒的污染气体"",""B"":""二氧化碳本身无毒，但过量排放增强温室效应"",""C"":""二氧化碳与气候变化无关"",""D"":""二氧化碳会阻挡阳光到达地面""},""answer"":""B"",""explain"":""二氧化碳本身无毒，但过量排放会增强温室效应。""}","{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""question"":""关于二氧化碳与气候变化，正确的是？"",""options"":{""A"":""二氧化碳是有毒的污染气体"",""B"":""二氧化碳本身无毒，但过量排放增强温室效应"",""C"":""二氧化碳与气候变化无关"",""D"":""二氧化碳会阻挡阳光到达地面""},""answer"":""B"",""explain"":""二氧化碳本身无毒，但过量排放会增强温室效应。""}","{""id"":""C28"",""concept"":""二氧化碳的气候作用"",""question"":""关于二氧化碳与气候变化，正确的是？"",""options"":{""A"":""二氧化碳是有毒的污染气体"",""B"":""二氧化碳本身无毒，但过量排放增强温室效应"",""C"":""二氧化碳与气候变化无关"",""D"":""二氧化碳会阻挡阳光到达地面""},""answer"":""B"",""explain"":""二氧化碳本身无毒，但过量排放会增强温室效应。""}",mimo.txt
mimo_C_C29,Mimo,Mimo,C,Climate/Environment,C29,海洋垃圾与塑料污染,"{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""question"":""塑料垃圾进入海洋后会发生什么？"",""options"":{""A"":""会被海水完全溶解"",""B"":""会沉入海底后自然分解"",""C"":""碎裂成微塑料长期存在"",""D"":""会被海洋微生物快速消化""},""answer"":""C"",""explain"":""塑料不会溶解，只会碎裂成微塑料，长期存在于海洋中。""}","{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""question"":""塑料垃圾进入海洋后会发生什么？"",""options"":{""A"":""会被海水完全溶解"",""B"":""会沉入海底后自然分解"",""C"":""碎裂成微塑料长期存在"",""D"":""会被海洋微生物快速消化""},""answer"":""C"",""explain"":""塑料不会溶解，只会碎裂成微塑料，长期存在于海洋中。""}","{""id"":""C29"",""concept"":""海洋垃圾与塑料污染"",""question"":""塑料垃圾进入海洋后会发生什么？"",""options"":{""A"":""会被海水完全溶解"",""B"":""会沉入海底后自然分解"",""C"":""碎裂成微塑料长期存在"",""D"":""会被海洋微生物快速消化""},""answer"":""C"",""explain"":""塑料不会溶解，只会碎裂成微塑料，长期存在于海洋中。""}",mimo.txt
mimo_C_C30,Mimo,Mimo,C,Climate/Environment,C30,自然变率与人为影响,"{""id"":""C30"",""concept"":""自然变率与人为影响"",""question"":""关于近年气候变化的主要驱动因素，正确的是？"",""options"":{""A"":""气候变化完全是自然现象"",""B"":""完全是人类活动造成的"",""C"":""自然因素和人类活动共同影响，人为影响已成主因"",""D"":""人类活动对气候没有影响""},""answer"":""C"",""explain"":""气候变化受自然和人为因素共同影响，人类排放温室气体已成主因。""}","{""id"":""C30"",""concept"":""自然变率与人为影响"",""question"":""关于近年气候变化的主要驱动因素，正确的是？"",""options"":{""A"":""气候变化完全是自然现象"",""B"":""完全是人类活动造成的"",""C"":""自然因素和人类活动共同影响，人为影响已成主因"",""D"":""人类活动对气候没有影响""},""answer"":""C"",""explain"":""气候变化受自然和人为因素共同影响，人类排放温室气体已成主因。""}","{""id"":""C30"",""concept"":""自然变率与人为影响"",""question"":""关于近年气候变化的主要驱动因素，正确的是？"",""options"":{""A"":""气候变化完全是自然现象"",""B"":""完全是人类活动造成的"",""C"":""自然因素和人类活动共同影响，人为影响已成主因"",""D"":""人类活动对气候没有影响""},""answer"":""C"",""explain"":""气候变化受自然和人为因素共同影响，人类排放温室气体已成主因。""}",mimo.txt
KIMI_A_C01,Moonshot Kimi,Moonshot Kimi,A,Physics,C01,惯性,惯性是物体保持原有运动状态的性质。,惯性是物体保持原有运动状态的性质。,"{""id"":""C01"",""concept"":""惯性"",""text"":""惯性是物体保持原有运动状态的性质。"",""misconception"":""运动必须一直受力"",""correction"":""没有净力时，物体也可保持匀速直线运动。""}",KIMI.txt
KIMI_A_C02,Moonshot Kimi,Moonshot Kimi,A,Physics,C02,净力与加速度,净力决定加速度大小，而非速度大小。,净力决定加速度大小，而非速度大小。,"{""id"":""C02"",""concept"":""净力与加速度"",""text"":""净力决定加速度大小，而非速度大小。"",""misconception"":""力大速度就大"",""correction"":""加速度与净力成正比，与质量成反比。""}",KIMI.txt
KIMI_A_C03,Moonshot Kimi,Moonshot Kimi,A,Physics,C03,牛顿第三定律,作用力与反作用力大小相等、方向相反，作用在不同物体上。,作用力与反作用力大小相等、方向相反，作用在不同物体上。,"{""id"":""C03"",""concept"":""牛顿第三定律"",""text"":""作用力与反作用力大小相等、方向相反，作用在不同物体上。"",""misconception"":""作用力比反作用力大"",""correction"":""两力大小始终相等，作用对象不同。""}",KIMI.txt
